Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7835,CA-2018-180817,04-Oct-17,05-Oct-17,Same Day,BN-13524,John Brown,Home Office,United States,New York,Florida,94755,West,TEC-AC-83008,Technology,Accessories,Keyboard,47.65,9,0.5,5.975
7836,CA-2017-138600,25-Apr-17,02-May-17,Same Day,SM-83014,Emily Davis,Corporate,United States,Los Angeles,Washington,94248,South,OFF-SU-67715,Office Supplies,Supplies,Stapler,168.28,9,0.0,49.7706
7837,CA-2018-193336,31-May-18,01-Jun-18,Same Day,KT-66304,Jane Smith,Home Office,United States,Dallas,Florida,91915,South,TEC-MA-16338,Technology,Machines,HP Printer,474.83,5,0.3,77.6031
7838,CA-2017-161651,30-May-18,04-Jun-18,Same Day,RA-78364,Emily Davis,Home Office,United States,New York,Texas,96531,West,OFF-BI-59381,Office Supplies,Binders,Lever Arch File,571.28,2,0.1,106.1132
7839,CA-2017-175171,12-Aug-17,17-Aug-17,Second Class,SM-32525,Jane Smith,Corporate,United States,Seattle,Washington,96901,East,FUR-TA-61577,Furniture,Tables,Work Desk,460.22,2,0.3,30.6349
7840,CA-2018-169990,26-Sep-16,27-Sep-16,Same Day,DL-11478,Emily Davis,Corporate,United States,Dallas,Washington,97252,Central,FUR-TA-13221,Furniture,Tables,Side Table,409.21,8,0.3,83.2114
7841,CA-2016-141810,17-Dec-16,20-Dec-16,Same Day,SM-46413,David White,Corporate,United States,Los Angeles,Texas,97037,East,FUR-TA-76082,Furniture,Tables,Conference Table,189.04,4,0.2,25.9433
7842,CA-2016-153154,05-Aug-17,12-Aug-17,Standard Class,DL-95557,Ruben Ausman,Consumer,United States,Seattle,Texas,92733,West,OFF-SU-74950,Office Supplies,Supplies,Stapler,668.41,6,0.3,53.2105
7843,CA-2017-183600,15-Nov-16,16-Nov-16,First Class,DL-19567,Michael Chen,Corporate,United States,Seattle,Washington,93760,South,FUR-BO-48935,Furniture,Bookcases,Wall Bookcase,947.0,10,0.5,49.991
7844,CA-2018-176518,14-Aug-16,18-Aug-16,Same Day,SM-52068,Michael Chen,Consumer,United States,Dallas,California,91089,West,OFF-AR-34271,Office Supplies,Art,Sharpie Marker,117.83,2,0.5,16.6459
7845,CA-2016-178637,06-Jan-16,10-Jan-16,Same Day,DL-25470,Jane Smith,Corporate,United States,Seattle,New York,98234,Central,TEC-AC-17252,Technology,Accessories,Mouse,493.15,4,0.3,78.2274
7846,CA-2018-148144,30-May-17,04-Jun-17,First Class,SM-66466,Sarah Lee,Home Office,United States,Dallas,California,93060,West,FUR-CH-58257,Furniture,Chairs,Executive Chair,541.74,2,0.1,62.3593
7847,CA-2016-149452,18-Feb-18,21-Feb-18,Standard Class,BN-48142,Michael Chen,Corporate,United States,Dallas,Washington,96443,South,TEC-MA-80222,Technology,Machines,Dell Scanner,619.59,10,0.2,26.0966
7848,CA-2016-117729,23-Jan-17,25-Jan-17,First Class,SM-85488,Sarah Lee,Home Office,United States,Seattle,California,91855,South,FUR-CH-53107,Furniture,Chairs,Ergo Chair,837.94,2,0.3,117.6067
7849,CA-2016-152302,08-Apr-18,13-Apr-18,Standard Class,DL-50381,Sarah Lee,Home Office,United States,Dallas,Texas,94260,West,OFF-SU-26283,Office Supplies,Supplies,Scissors,813.02,5,0.2,130.1965
7850,CA-2018-177673,13-May-18,20-May-18,First Class,KT-17369,Michael Chen,Home Office,United States,Miami,Texas,90649,East,TEC-PH-87365,Technology,Phones,Samsung Galaxy,880.33,4,0.0,142.2451
7851,CA-2018-181698,01-Jun-18,06-Jun-18,Standard Class,KT-24401,John Brown,Home Office,United States,Seattle,Washington,96593,South,OFF-SU-95137,Office Supplies,Supplies,Scissors,609.22,7,0.1,61.8885
7852,CA-2017-108341,15-Jan-16,19-Jan-16,Standard Class,RA-33117,John Brown,Corporate,United States,Dallas,Texas,91232,East,TEC-AC-77995,Technology,Accessories,Mouse,640.74,7,0.5,32.5517
7853,CA-2018-123234,10-Jul-16,11-Jul-16,Standard Class,KT-84589,Sarah Lee,Home Office,United States,Seattle,Florida,90428,Central,FUR-TA-23936,Furniture,Tables,Conference Table,965.37,9,0.0,271.4095
7854,CA-2016-199394,02-Jun-17,06-Jun-17,First Class,DL-16412,David White,Corporate,United States,Seattle,California,95667,South,TEC-AC-89065,Technology,Accessories,Keyboard,776.26,8,0.3,130.6174
7855,CA-2016-169303,02-Oct-17,07-Oct-17,Standard Class,RA-78325,David White,Corporate,United States,Seattle,Texas,99590,West,OFF-BI-73654,Office Supplies,Binders,Lever Arch File,859.82,4,0.2,181.0117
7856,CA-2018-154500,09-Jan-16,10-Jan-16,Same Day,KT-13511,Michael Chen,Consumer,United States,Dallas,Texas,97813,Central,OFF-PA-92533,Office Supplies,Paper,A4 Sheet Pack,6.06,7,0.0,1.6974
7857,CA-2017-125573,06-Apr-18,12-Apr-18,Same Day,RA-12742,Ruben Ausman,Corporate,United States,Los Angeles,California,94368,West,OFF-BI-16073,Office Supplies,Binders,D-Ring Binder,975.27,1,0.2,156.3537
7858,CA-2016-138050,11-Jul-17,17-Jul-17,Standard Class,KT-88964,Emily Davis,Consumer,United States,Seattle,New York,95715,West,FUR-TA-93637,Furniture,Tables,Side Table,54.38,9,0.2,7.6582
7859,CA-2016-150898,01-Sep-17,02-Sep-17,Second Class,BN-51553,Bradley Nguyen,Consumer,United States,Seattle,Florida,92136,East,OFF-BI-73086,Office Supplies,Binders,D-Ring Binder,910.87,1,0.1,79.2076
7860,CA-2018-199054,09-Mar-17,14-Mar-17,First Class,RA-42261,Sarah Lee,Consumer,United States,Miami,New York,97514,South,FUR-TA-14147,Furniture,Tables,Side Table,52.24,7,0.0,15.6186
7861,CA-2018-179377,09-Jun-16,12-Jun-16,Second Class,SM-20913,Ruben Ausman,Home Office,United States,Seattle,California,94022,East,OFF-SU-96112,Office Supplies,Supplies,Glue Stick,691.66,8,0.2,113.7907
7862,CA-2017-101697,14-Jun-16,19-Jun-16,Second Class,DL-49683,John Brown,Corporate,United States,New York,New York,95424,South,TEC-MA-88042,Technology,Machines,Canon Copier,947.85,3,0.3,188.6059
7863,CA-2017-107669,03-May-18,04-May-18,Standard Class,RA-96814,Emily Davis,Consumer,United States,Dallas,New York,96845,East,OFF-BI-96641,Office Supplies,Binders,D-Ring Binder,360.94,2,0.0,24.7139
7864,CA-2018-108370,02-Jul-16,08-Jul-16,Same Day,KT-56026,John Brown,Corporate,United States,Seattle,Texas,90410,Central,FUR-CH-96958,Furniture,Chairs,Ergo Chair,949.18,5,0.2,138.3253
7865,CA-2017-129396,09-Oct-16,10-Oct-16,First Class,BN-54243,Ruben Ausman,Consumer,United States,Miami,Washington,99001,South,TEC-PH-52983,Technology,Phones,Samsung Galaxy,366.05,1,0.1,74.4113
7866,CA-2016-182707,29-Oct-17,02-Nov-17,Same Day,BN-62329,Ruben Ausman,Consumer,United States,Seattle,Florida,94498,West,TEC-AC-17146,Technology,Accessories,Keyboard,784.38,2,0.1,160.1057
7867,CA-2017-195795,30-Jul-16,05-Aug-16,First Class,DL-99702,Ruben Ausman,Corporate,United States,Seattle,Texas,90536,Central,FUR-TA-94627,Furniture,Tables,Conference Table,103.57,6,0.3,16.9898
7868,CA-2016-104222,01-Jul-17,03-Jul-17,Second Class,KT-54535,Ruben Ausman,Consumer,United States,New York,Washington,92578,Central,FUR-BO-65748,Furniture,Bookcases,Small Bookcase,797.55,4,0.0,69.7239
7869,CA-2018-147774,23-Jan-18,27-Jan-18,Second Class,DL-38277,Jane Smith,Corporate,United States,Dallas,New York,92559,Central,FUR-CH-69271,Furniture,Chairs,Mesh Chair,180.03,4,0.0,27.6589
7870,CA-2017-128436,27-Dec-16,01-Jan-17,Second Class,SM-89506,Jane Smith,Consumer,United States,Los Angeles,Washington,99070,East,OFF-ST-13619,Office Supplies,Storage,IKEA Box,922.29,10,0.3,149.5879
7871,CA-2016-198060,27-May-17,29-May-17,Same Day,DL-26650,David White,Consumer,United States,Miami,California,93152,East,FUR-CH-90651,Furniture,Chairs,Ergo Chair,663.6,10,0.5,42.6954
7872,CA-2018-107773,15-Jul-18,19-Jul-18,First Class,DL-70626,David White,Consumer,United States,Dallas,Texas,98273,South,OFF-BI-19738,Office Supplies,Binders,Lever Arch File,284.46,10,0.1,57.3313
7873,CA-2016-124259,22-May-16,26-May-16,Second Class,RA-28638,Emily Davis,Home Office,United States,Los Angeles,New York,98975,South,OFF-BI-13695,Office Supplies,Binders,D-Ring Binder,683.76,5,0.0,47.8703
7874,CA-2017-145488,28-Nov-18,01-Dec-18,Standard Class,KT-91809,Emily Davis,Corporate,United States,Miami,New York,99973,West,FUR-BO-52233,Furniture,Bookcases,Small Bookcase,421.88,1,0.2,86.2165
7875,CA-2018-194621,28-Nov-18,05-Dec-18,First Class,KT-61592,John Brown,Consumer,United States,New York,Texas,98347,Central,TEC-MA-17085,Technology,Machines,Canon Copier,370.19,4,0.2,88.5672
7876,CA-2018-190316,30-Jul-16,05-Aug-16,First Class,RA-60110,David White,Home Office,United States,Seattle,Washington,97466,Central,OFF-BI-51598,Office Supplies,Binders,Lever Arch File,771.64,7,0.1,150.5
7877,CA-2018-198850,15-Jun-16,22-Jun-16,Standard Class,BN-27676,Bradley Nguyen,Consumer,United States,New York,Florida,94016,West,FUR-TA-14247,Furniture,Tables,Side Table,950.45,6,0.3,166.8534
7878,CA-2017-174145,28-Sep-16,29-Sep-16,Second Class,BN-90479,John Brown,Consumer,United States,Seattle,Washington,97506,West,OFF-SU-85720,Office Supplies,Supplies,Stapler,625.61,6,0.0,60.4359
7879,CA-2018-147226,14-Jul-18,21-Jul-18,Second Class,RA-84120,Sarah Lee,Consumer,United States,Los Angeles,Florida,95503,West,TEC-AC-85523,Technology,Accessories,Mouse,786.06,7,0.5,93.8907
7880,CA-2017-192401,04-Jul-18,11-Jul-18,Second Class,DL-81850,Michael Chen,Consumer,United States,Seattle,Washington,95659,South,FUR-CH-57001,Furniture,Chairs,Mesh Chair,781.44,8,0.5,86.4177
7881,CA-2018-175934,22-Apr-18,28-Apr-18,First Class,KT-93357,John Brown,Consumer,United States,Dallas,Texas,96932,South,OFF-AR-43219,Office Supplies,Art,Newell 327,213.95,9,0.5,16.9822
7882,CA-2017-113217,23-Dec-17,30-Dec-17,Same Day,DL-27911,Bradley Nguyen,Consumer,United States,Dallas,California,98364,Central,OFF-AR-93291,Office Supplies,Art,Newell 327,886.35,2,0.3,136.9574
7883,CA-2018-107956,13-Sep-18,19-Sep-18,Second Class,KT-56445,Sarah Lee,Home Office,United States,Seattle,Florida,94366,West,FUR-BO-49655,Furniture,Bookcases,Wall Bookcase,733.99,2,0.0,171.4555
7884,CA-2018-139289,04-Dec-16,09-Dec-16,Second Class,RA-19555,David White,Consumer,United States,Dallas,Washington,95781,East,TEC-AC-46635,Technology,Accessories,Webcam,863.35,9,0.5,122.9295
7885,CA-2016-180534,30-Jul-16,05-Aug-16,Same Day,KT-83699,David White,Consumer,United States,New York,New York,96699,South,FUR-TA-66066,Furniture,Tables,Conference Table,154.92,6,0.3,16.1066
7886,CA-2016-136268,07-Jul-18,08-Jul-18,First Class,RA-30762,Ruben Ausman,Home Office,United States,Dallas,Texas,94688,South,FUR-BO-95361,Furniture,Bookcases,Small Bookcase,710.86,6,0.3,25.8565
7887,CA-2016-108439,14-Apr-16,17-Apr-16,First Class,BN-57350,Michael Chen,Corporate,United States,Los Angeles,Washington,97514,East,OFF-ST-98250,Office Supplies,Storage,Eldon Base,474.79,5,0.1,25.9978
7888,CA-2018-132823,28-Mar-18,01-Apr-18,Second Class,BN-41958,Michael Chen,Home Office,United States,Dallas,New York,97307,West,OFF-AR-83786,Office Supplies,Art,Newell 317,68.93,3,0.0,15.3897
7889,CA-2018-156995,18-Dec-17,20-Dec-17,First Class,RA-95724,David White,Corporate,United States,Miami,Florida,92720,South,TEC-PH-33646,Technology,Phones,iPhone 13,341.72,2,0.2,21.2363
7890,CA-2017-104123,13-May-17,20-May-17,Same Day,SM-54778,Ruben Ausman,Home Office,United States,New York,Texas,90842,Central,TEC-PH-24370,Technology,Phones,Samsung Galaxy,850.51,2,0.5,92.5234
7891,CA-2017-163695,04-Aug-17,09-Aug-17,First Class,RA-11781,David White,Home Office,United States,New York,Texas,93552,South,FUR-BO-85619,Furniture,Bookcases,Small Bookcase,571.64,1,0.2,62.9654
7892,CA-2016-111768,02-Oct-16,03-Oct-16,Same Day,DL-19074,Sarah Lee,Consumer,United States,New York,California,91061,South,FUR-TA-59954,Furniture,Tables,Side Table,906.22,7,0.3,55.5059
7893,CA-2016-167098,02-Sep-17,07-Sep-17,Second Class,RA-45248,Jane Smith,Corporate,United States,Seattle,New York,99188,Central,TEC-MA-94643,Technology,Machines,HP Printer,552.54,2,0.0,41.5088
7894,CA-2016-103092,08-Dec-17,12-Dec-17,Standard Class,RA-27840,John Brown,Home Office,United States,Seattle,New York,98258,South,TEC-MA-68044,Technology,Machines,HP Printer,206.0,4,0.0,54.5824
7895,CA-2018-189148,10-Nov-18,15-Nov-18,Same Day,RA-93020,Sarah Lee,Home Office,United States,Miami,Texas,94081,East,TEC-MA-91283,Technology,Machines,Canon Copier,546.24,9,0.3,114.0016
7896,CA-2017-100157,29-Mar-16,30-Mar-16,Standard Class,BN-56226,David White,Home Office,United States,New York,California,93303,East,OFF-AR-22556,Office Supplies,Art,Newell 327,602.46,6,0.1,75.322
7897,CA-2018-145179,05-May-16,11-May-16,First Class,BN-60744,Bradley Nguyen,Home Office,United States,Dallas,California,92815,East,FUR-TA-50172,Furniture,Tables,Conference Table,661.87,5,0.5,36.8891
7898,CA-2018-138149,24-Dec-16,28-Dec-16,Standard Class,RA-33064,Ruben Ausman,Consumer,United States,Seattle,Florida,93815,East,FUR-BO-75256,Furniture,Bookcases,Small Bookcase,146.9,6,0.1,6.9085
7899,CA-2017-150954,22-Feb-17,26-Feb-17,First Class,SM-82188,John Brown,Corporate,United States,New York,Washington,99142,West,FUR-BO-81044,Furniture,Bookcases,Wall Bookcase,43.06,6,0.0,9.5874
7900,CA-2016-154417,24-Apr-18,25-Apr-18,Same Day,RA-58001,Jane Smith,Consumer,United States,Los Angeles,California,96499,East,OFF-BI-23868,Office Supplies,Binders,Lever Arch File,876.44,6,0.1,117.3007
7901,CA-2017-100136,25-Jul-17,27-Jul-17,First Class,SM-97546,Emily Davis,Consumer,United States,Dallas,Washington,97472,South,TEC-MA-23301,Technology,Machines,Dell Scanner,846.18,3,0.5,30.4827
7902,CA-2018-107295,28-Sep-17,01-Oct-17,Same Day,DL-70614,Emily Davis,Home Office,United States,Los Angeles,Washington,90434,East,OFF-SU-76480,Office Supplies,Supplies,Glue Stick,415.84,7,0.2,60.5048
7903,CA-2017-173518,23-Jun-17,26-Jun-17,First Class,BN-63576,Ruben Ausman,Consumer,United States,New York,Washington,98907,East,TEC-AC-60212,Technology,Accessories,Webcam,856.85,8,0.5,104.1559
7904,CA-2017-154000,06-Apr-18,11-Apr-18,Standard Class,RA-56848,Jane Smith,Home Office,United States,Miami,Texas,97502,Central,TEC-PH-57124,Technology,Phones,iPhone 13,667.34,8,0.5,82.6028
7905,CA-2018-132278,13-Dec-16,15-Dec-16,Same Day,SM-83973,Michael Chen,Corporate,United States,Los Angeles,Texas,98780,Central,FUR-TA-31905,Furniture,Tables,Conference Table,323.15,1,0.5,11.7146
7906,CA-2017-127082,10-Oct-18,12-Oct-18,Same Day,SM-18038,Jane Smith,Corporate,United States,New York,California,93890,East,TEC-PH-55408,Technology,Phones,Samsung Galaxy,574.96,8,0.3,85.2017
7907,CA-2017-167295,04-Jun-17,05-Jun-17,Standard Class,BN-40044,John Brown,Corporate,United States,Miami,Washington,96186,South,FUR-CH-42882,Furniture,Chairs,Ergo Chair,719.16,7,0.0,39.7077
7908,CA-2018-168027,21-Sep-18,23-Sep-18,First Class,DL-42700,Emily Davis,Corporate,United States,Miami,Florida,98321,South,FUR-TA-26418,Furniture,Tables,Side Table,465.05,9,0.3,93.5723
7909,CA-2018-196839,29-Nov-17,03-Dec-17,Standard Class,BN-21976,Bradley Nguyen,Consumer,United States,Los Angeles,Texas,97494,West,OFF-AR-38533,Office Supplies,Art,Sharpie Marker,401.42,9,0.3,18.737
7910,CA-2017-137744,06-Oct-18,09-Oct-18,First Class,DL-40753,John Brown,Consumer,United States,New York,New York,90230,East,FUR-CH-26250,Furniture,Chairs,Executive Chair,388.85,9,0.0,60.4967
7911,CA-2018-161977,20-Nov-17,21-Nov-17,Same Day,BN-90290,Michael Chen,Home Office,United States,Miami,Texas,90011,Central,TEC-MA-30335,Technology,Machines,Dell Scanner,304.81,4,0.3,18.4124
7912,CA-2017-130442,27-Dec-16,28-Dec-16,Second Class,DL-58805,Bradley Nguyen,Corporate,United States,Miami,Texas,92321,East,TEC-PH-79045,Technology,Phones,iPhone 13,216.57,10,0.2,45.3017
7913,CA-2018-126303,22-Feb-18,26-Feb-18,Second Class,SM-18280,Jane Smith,Consumer,United States,Dallas,Florida,99085,East,TEC-AC-91259,Technology,Accessories,Keyboard,562.17,10,0.0,158.8848
7914,CA-2017-199243,24-Jan-18,26-Jan-18,Standard Class,SM-56641,Jane Smith,Home Office,United States,Los Angeles,New York,99040,South,FUR-TA-86025,Furniture,Tables,Side Table,868.83,2,0.0,205.5721
7915,CA-2017-171746,03-Apr-17,09-Apr-17,First Class,KT-39321,Bradley Nguyen,Corporate,United States,New York,Washington,98183,West,TEC-PH-81056,Technology,Phones,OnePlus 9,155.69,2,0.1,41.2419
7916,CA-2017-119316,20-Apr-18,25-Apr-18,Standard Class,RA-36058,Emily Davis,Home Office,United States,Los Angeles,Washington,90559,South,TEC-MA-20538,Technology,Machines,HP Printer,64.37,5,0.5,6.0747
7917,CA-2018-111841,06-Dec-16,13-Dec-16,Standard Class,DL-34669,John Brown,Corporate,United States,Los Angeles,Florida,96868,Central,FUR-TA-62246,Furniture,Tables,Work Desk,498.47,1,0.2,30.3961
7918,CA-2018-158969,03-Jul-18,07-Jul-18,Second Class,BN-51378,Bradley Nguyen,Consumer,United States,Seattle,California,91158,South,TEC-PH-77655,Technology,Phones,Samsung Galaxy,16.66,6,0.0,1.3913
7919,CA-2017-121107,05-Jul-17,07-Jul-17,Same Day,BN-83578,David White,Corporate,United States,New York,Washington,93095,West,OFF-BI-82972,Office Supplies,Binders,D-Ring Binder,125.2,2,0.2,20.9469
7920,CA-2018-181262,06-Oct-17,12-Oct-17,Standard Class,RA-79096,John Brown,Home Office,United States,Miami,California,93901,Central,TEC-MA-14588,Technology,Machines,Dell Scanner,237.13,2,0.5,25.8594
7921,CA-2016-147482,18-Sep-17,20-Sep-17,Standard Class,SM-94092,Jane Smith,Consumer,United States,New York,Florida,94566,East,OFF-AR-35918,Office Supplies,Art,Sharpie Marker,40.57,2,0.0,3.2279
7922,CA-2017-181142,16-Sep-16,18-Sep-16,Second Class,RA-56842,Emily Davis,Corporate,United States,Dallas,Texas,99590,East,OFF-PA-70316,Office Supplies,Paper,Recycled Paper,590.32,10,0.5,42.3545
7923,CA-2018-132022,24-Oct-17,31-Oct-17,Same Day,RA-39613,Michael Chen,Consumer,United States,New York,New York,91455,South,OFF-PA-68566,Office Supplies,Paper,Recycled Paper,413.97,10,0.5,36.9606
7924,CA-2018-160963,09-Nov-17,16-Nov-17,First Class,RA-38007,Jane Smith,Corporate,United States,Dallas,New York,95899,Central,FUR-BO-52185,Furniture,Bookcases,Wall Bookcase,606.34,8,0.0,93.1203
7925,CA-2017-121319,06-Feb-17,10-Feb-17,Second Class,SM-56845,Sarah Lee,Consumer,United States,Los Angeles,Washington,95456,East,FUR-BO-92561,Furniture,Bookcases,Wall Bookcase,265.83,8,0.0,37.4229
7926,CA-2017-187154,04-Sep-16,05-Sep-16,Same Day,SM-82110,Michael Chen,Corporate,United States,Dallas,Texas,91981,Central,OFF-BI-68010,Office Supplies,Binders,Lever Arch File,709.43,1,0.3,138.9627
7927,CA-2018-147467,11-Oct-18,17-Oct-18,Second Class,DL-29740,Ruben Ausman,Home Office,United States,Dallas,Texas,97975,West,OFF-AR-29702,Office Supplies,Art,Sharpie Marker,491.59,9,0.0,86.3707
7928,CA-2018-116067,25-Nov-16,30-Nov-16,Second Class,SM-44924,Ruben Ausman,Home Office,United States,Miami,Texas,99221,South,OFF-AR-61092,Office Supplies,Art,Newell 317,894.22,9,0.2,88.1058
7929,CA-2018-165565,24-Jul-18,30-Jul-18,Same Day,RA-82962,Jane Smith,Consumer,United States,New York,New York,99940,South,OFF-AR-16241,Office Supplies,Art,Sharpie Marker,966.11,10,0.1,107.6101
7930,CA-2017-140506,08-Oct-18,11-Oct-18,Standard Class,BN-97278,Michael Chen,Home Office,United States,Seattle,Washington,99021,Central,OFF-PA-16561,Office Supplies,Paper,A4 Sheet Pack,411.11,6,0.0,67.4554
7931,CA-2017-164891,17-Jan-16,18-Jan-16,Same Day,BN-26079,Jane Smith,Consumer,United States,Dallas,California,92512,South,OFF-PA-98681,Office Supplies,Paper,A4 Sheet Pack,182.45,1,0.1,39.8695
7932,CA-2018-178175,10-Oct-18,11-Oct-18,Standard Class,SM-83519,Ruben Ausman,Home Office,United States,Seattle,Florida,95677,West,TEC-PH-39683,Technology,Phones,iPhone 13,111.96,5,0.5,9.357
7933,CA-2018-181002,30-Jul-18,03-Aug-18,Same Day,BN-41406,Bradley Nguyen,Consumer,United States,New York,Washington,91422,Central,OFF-ST-18175,Office Supplies,Storage,IKEA Box,474.45,10,0.0,55.2769
7934,CA-2018-138772,13-May-18,18-May-18,Second Class,BN-82561,John Brown,Home Office,United States,Miami,Florida,91758,East,OFF-PA-88682,Office Supplies,Paper,Note Pad,14.69,8,0.5,0.952
7935,CA-2017-194671,12-May-18,15-May-18,Standard Class,KT-65201,Sarah Lee,Consumer,United States,New York,California,94051,West,TEC-MA-76702,Technology,Machines,HP Printer,653.98,8,0.0,165.5546
7936,CA-2018-144058,14-Jun-16,21-Jun-16,Standard Class,SM-93821,Emily Davis,Consumer,United States,New York,Florida,99617,Central,TEC-MA-94679,Technology,Machines,Dell Scanner,192.19,10,0.2,25.7647
7937,CA-2018-102216,10-Oct-18,16-Oct-18,Second Class,DL-72899,John Brown,Consumer,United States,Dallas,California,93033,West,OFF-BI-25792,Office Supplies,Binders,Lever Arch File,268.7,8,0.3,52.9413
7938,CA-2017-104092,25-Feb-17,04-Mar-17,Second Class,DL-16881,Ruben Ausman,Home Office,United States,Los Angeles,New York,91123,East,TEC-AC-51819,Technology,Accessories,Webcam,423.97,1,0.0,74.459
7939,CA-2016-109335,14-May-18,15-May-18,Second Class,RA-19664,David White,Home Office,United States,Miami,Washington,93852,Central,FUR-BO-63561,Furniture,Bookcases,Wall Bookcase,635.83,8,0.5,55.1399
7940,CA-2017-139148,26-Jul-16,31-Jul-16,Second Class,KT-74454,Michael Chen,Consumer,United States,Seattle,California,95661,East,OFF-BI-24753,Office Supplies,Binders,D-Ring Binder,212.28,6,0.0,22.8375
